industryID,feeID,dateofpayments,reciptNo,paidamount,applicationID,fno,feestatus,calDate,calAmount,TranNo
149,2,2014-05-16,93009,9333,150,381,Paid,2014-10-04,9333,NULL
151,1,2014-08-12,109273,11424,152,382,Paid,2014-10-04,11424,NULL
150,2,NULL,,0,151,383,Pending,2014-10-04,NULL,NULL
150,2,2014-03-10,92713,9333,151,384,Paid,2014-10-04,9333,NULL
151,1,NULL,,0,152,385,Pending,2014-10-04,NULL,NULL
154,2,NULL,,0,153,386,Pending,2014-10-04,NULL,NULL
154,2,2013-07-15,82411,9335,153,387,Paid,2014-10-04,9335,NULL
152,2,NULL,,0,154,388,Pending,2014-10-04,NULL,NULL
153,2,NULL,,0,155,389,Pending,2014-10-04,NULL,NULL
152,2,2014-03-12,92736,9333,154,390,Paid,2014-10-04,9333,NULL
153,2,2014-05-06,92980,9333,155,391,Paid,2014-10-04,9333,NULL
157,1,NULL,,0,157,392,Pending,2014-10-04,NULL,NULL
157,2,NULL,,0,157,393,Pending,2014-10-04,9333,NULL
155,1,NULL,,0,156,394,Pending,2014-10-04,NULL,NULL
155,1,2014-01-03,90138,11424,156,395,Paid,2014-10-04,11424,NULL
155,2,NULL,,0,156,396,Pending,2014-10-04,NULL,NULL
156,1,NULL,,0,158,397,Pending,2014-10-04,11424,NULL
155,2,2014-04-29,92956,9333,156,398,Paid,2014-10-04,9333,NULL
156,1,2014-01-31,90273,11424,158,399,Paid,2014-10-04,11424,NULL
156,2,2014-03-26,92810,183,158,400,Paid,2014-10-04,183,NULL
158,1,NULL,,0,159,401,Pending,2014-10-04,NULL,NULL
158,1,2013-07-05,82390,11425,159,402,Paid,2014-10-04,11425,NULL
158,2,NULL,,0,159,403,Pending,2014-10-04,NULL,NULL
158,2,2014-12-23,115926,9333,159,404,Paid,2014-10-04,9333,NULL
159,2,NULL,,0,160,405,Pending,2014-10-04,NULL,NULL
159,2,2014-05-28,93069,9333,160,406,Paid,2014-10-04,9333,NULL
160,2,NULL,,0,161,407,Pending,2014-10-04,NULL,NULL
160,2,2014-09-15,109398,9333,161,408,Paid,2014-10-04,9333,NULL
161,2,NULL,,0,162,409,Pending,2014-10-04,NULL,NULL
161,2,2014-09-09,109374,9333,162,410,Paid,2014-10-04,9333,NULL
163,1,NULL,,0,164,411,Pending,2014-10-04,NULL,NULL
163,1,2013-06-17,74224,11424,164,412,Paid,2014-10-04,11424,NULL
162,2,NULL,,0,163,413,Pending,2014-10-04,NULL,NULL
163,2,NULL,,0,164,414,Pending,2014-10-04,NULL,NULL
162,2,2014-01-03,90135,9333,163,415,Paid,2014-10-04,9333,NULL
163,2,2014-06-18,108953,9333,164,416,Paid,2014-10-04,9333,NULL
164,2,NULL,,0,165,417,Pending,2014-10-04,0,NULL
164,2,2014-06-23,108970,9333,165,418,Paid,2014-10-04,9333,NULL
165,1,NULL,,0,166,419,Pending,2014-10-04,NULL,NULL
165,1,2014-07-30,109217,4284,166,420,Paid,2014-10-04,4284,NULL
166,2,NULL,,0,167,421,Pending,2014-10-04,NULL,NULL
166,2,2015-01-29,115899,9256.5,167,422,Paid,2014-10-04,9256.5,NULL
167,2,NULL,,0,168,423,Pending,2014-10-04,NULL,NULL
167,2,2013-09-06,84753,9333,168,424,Paid,2014-10-04,9333,NULL
169,2,NULL,,0,169,425,Pending,2014-10-04,NULL,NULL
169,2,2014-05-02,92965,9333,169,426,Paid,2014-10-04,9333,NULL
168,1,NULL,,0,170,427,Pending,2014-10-04,NULL,NULL
168,1,2014-05-27,93062,3427,170,428,Paid,2014-10-04,3427,NULL
171,2,NULL,,0,172,429,Pending,2014-10-06,NULL,NULL
171,2,2014-05-02,92964,9333,172,430,Paid,2014-10-06,9333,NULL
172,2,2014-09-23,109437,9333,173,431,Paid,2014-10-06,9333,NULL
172,2,2014-09-23,109437,9333,173,432,Paid,2014-10-06,9333,NULL
174,2,NULL,,0,174,433,Pending,2014-10-06,NULL,NULL
174,2,2014-08-07,109254,9333,174,434,Paid,2014-10-06,9333,NULL
173,2,NULL,,0,175,435,Pending,2014-10-06,NULL,NULL
173,2,2014-03-28,92820,9333,175,436,Paid,2014-10-06,9333,NULL
175,2,NULL,,0,176,437,Pending,2014-10-06,NULL,NULL
175,2,2014-03-07,92694,9333,176,438,Paid,2014-10-06,9333,NULL
177,2,NULL,,0,177,439,Pending,2014-10-06,NULL,NULL
177,2,2014-02-28,92633,9333,177,440,Paid,2014-10-06,9333,NULL
178,2,NULL,,0,179,441,Pending,2014-10-06,NULL,NULL
178,2,2014-04-16,92911,9333,179,442,Paid,2014-10-06,9333,NULL
179,2,NULL,,0,180,443,Pending,2014-10-06,NULL,NULL
179,2,2014-05-06,92979,9333,180,444,Paid,2014-10-06,9333,NULL
180,2,NULL,,0,181,445,Pending,2014-10-06,0,NULL
181,2,NULL,,0,182,446,Pending,2014-10-06,NULL,NULL
181,2,2014-04-01,92828,9333,182,447,Paid,2014-10-06,9333,NULL
183,2,NULL,,0,184,448,Pending,2014-10-06,NULL,NULL
183,2,2014-03-28,92819,9333,184,449,Paid,2014-10-06,9333,NULL
185,1,2014-04-23,92937,3430,186,450,Paid,2014-10-06,3430,NULL
186,2,NULL,,0,187,451,Pending,2014-10-06,NULL,NULL
186,2,2014-07-30,109210,9333,187,452,Paid,2014-10-06,9333,NULL
189,2,NULL,,0,190,453,Pending,2014-10-06,NULL,NULL
189,2,2014-07-24,109195,9333,190,454,Paid,2014-10-06,9333,NULL
187,2,2014-01-24,90244,9333,188,455,Paid,2014-10-06,9333,NULL
190,2,NULL,,0,191,456,Pending,2014-10-06,NULL,NULL
187,2,2014-01-24,90244,9333,188,457,Paid,2014-10-06,9333,NULL
191,1,NULL,,0,192,458,Pending,2014-10-06,NULL,NULL
187,1,NULL,,0,188,459,Pending,2014-10-06,NULL,NULL
191,1,2014-04-28,92905,11424,192,460,Paid,2014-10-06,11424,NULL
191,2,NULL,,0,192,461,Pending,2014-10-06,NULL,NULL
190,1,2014-07-07,109033,9333,191,462,Paid,2014-10-06,0,NULL
191,2,2014-07-31,109222,9333,192,463,Paid,2014-10-06,9333,NULL
188,1,NULL,,0,189,464,Pending,2014-10-06,NULL,NULL
188,1,2014-04-23,92858,11424,189,465,Paid,2014-10-06,11424,NULL
188,2,NULL,,0,189,466,Pending,2014-10-06,NULL,NULL
188,2,2014-07-30,93105,9333,189,467,Paid,2014-10-06,9333,NULL
193,2,2014-05-07,92986,9333,194,468,Paid,2014-10-06,9333,NULL
184,2,NULL,,0,185,469,Pending,2014-10-06,NULL,NULL
184,2,2014-07-30,109211,9333,185,470,Paid,2014-10-06,9333,NULL
194,2,NULL,,0,195,471,Pending,2014-10-06,9333,NULL
194,2,2014-07-25,109201,9333,195,472,Paid,2014-10-06,9333,NULL
197,2,NULL,,0,197,473,Pending,2014-10-06,9333,NULL
197,2,2014-02-12,90317,9333,197,474,Paid,2014-10-06,9333,NULL
196,2,NULL,,0,198,475,Pending,2014-10-06,9333,NULL
196,2,2014-03-07,92692,9333,198,476,Paid,2014-10-06,0,NULL
198,2,NULL,,0,199,477,Pending,2014-10-06,9333,NULL
198,2,2014-05-19,93016,9333,199,478,Paid,2014-10-06,9333,NULL
198,1,NULL,,0,199,479,Pending,2014-10-06,3427.2,NULL
198,1,2014-06-04,93082,3427.2,199,480,Paid,2014-10-06,3427.2,NULL
199,1,2013-10-25,84932,5712,201,481,Paid,2014-10-06,5712,NULL
199,1,2013-10-25,84932,5712,201,482,Paid,2014-10-06,5712,NULL
201,2,NULL,,0,203,483,Pending,2014-10-06,NULL,NULL
201,2,2014-10-03,109485,9333,203,484,Paid,2014-10-06,9333,NULL
204,2,NULL,,0,205,485,Pending,2014-10-06,NULL,NULL
204,2,2014-01-27,90245,9333,205,486,Paid,2014-10-06,9333,NULL
205,1,NULL,,0,206,487,Pending,2014-10-06,NULL,NULL
205,1,2010-06-16,33247,11536,206,488,Paid,2014-10-06,11536,NULL
205,2,NULL,,0,206,489,Pending,2014-10-06,NULL,NULL
207,2,NULL,,0,208,490,Pending,2014-10-06,NULL,NULL
205,2,2014-05-30,93075,9333,206,491,Paid,2014-10-06,9333,NULL
207,2,2014-06-10,93099,9333,208,492,Paid,2014-10-06,9333,NULL
209,1,NULL,,0,210,493,Pending,2014-10-06,NULL,NULL
209,1,2014-03-19,92781,3427,210,494,Paid,2014-10-06,3427,NULL
209,2,NULL,,0,210,495,Pending,2014-10-06,NULL,NULL
209,2,2014-03-19,92780,9424,210,496,Paid,2014-10-06,9333,NULL
210,2,NULL,,0,211,497,Pending,2014-10-06,NULL,NULL
210,2,2014-06-09,92997,9333,211,498,Paid,2014-10-06,9333,NULL
213,2,NULL,,0,213,499,Pending,2014-10-06,NULL,NULL
213,2,2015-01-30,115708,9256,213,500,Paid,2014-10-06,9256,NULL
214,2,NULL,,0,215,501,Pending,2014-10-06,NULL,NULL
214,2,2014-04-29,92954,9333,215,502,Paid,2014-10-06,9333,NULL
216,2,NULL,,0,217,503,Pending,2014-10-06,NULL,NULL
216,2,2014-05-02,92966,9333,217,504,Paid,2014-10-06,9333,NULL
218,2,NULL,,0,219,505,Pending,2014-10-06,NULL,NULL
218,2,2014-04-03,92840,9333,219,506,Paid,2014-10-06,9333,NULL
217,2,2012-09-18,68377,9333,218,507,Paid,2014-10-06,9333,NULL
217,2,NULL,,0,218,508,Pending,2014-10-06,NULL,NULL
220,1,NULL,,0,220,509,Pending,2014-10-06,NULL,NULL
220,1,2014-03-07,92703,5712,220,510,Paid,2014-10-06,5712,NULL
220,2,NULL,,0,220,511,Pending,2014-10-06,NULL,NULL
220,2,2014-04-16,92909,9333,220,512,Paid,2014-10-06,9333,NULL
223,1,NULL,,0,223,513,Pending,2014-10-06,NULL,NULL
223,1,2014-01-09,90168,11424,223,514,Paid,2014-10-06,11424,NULL
223,2,NULL,,0,223,515,Pending,2014-10-06,NULL,NULL
224,1,NULL,,0,224,516,Pending,2014-10-06,NULL,NULL
223,2,2014-03-26,92811,9333,223,517,Paid,2014-10-06,9333,NULL
224,1,2013-03-13,74498,11424,224,518,Paid,2014-10-06,11424,NULL
224,2,NULL,,0,224,519,Pending,2014-10-06,NULL,NULL
224,2,2013-12-02,89899,9333,224,520,Paid,2014-10-06,9333,NULL
222,2,NULL,,0,225,521,Pending,2014-10-06,9333,NULL
226,2,NULL,,0,227,522,Pending,2014-10-06,NULL,NULL
226,2,2014-04-11,92908,9333,227,523,Paid,2014-10-06,9333,NULL
228,2,NULL,,0,229,524,Pending,2014-10-06,NULL,NULL
228,2,2014-05-09,9296,9333,229,525,Paid,2014-10-06,9333,NULL
229,2,NULL,,0,230,526,Pending,2014-10-06,NULL,NULL
230,2,NULL,,0,231,527,Pending,2014-10-06,NULL,NULL
230,2,2013-12-03,89913,9333,231,528,Paid,2014-10-06,9333,NULL
233,2,NULL,,0,234,529,Pending,2014-10-06,NULL,NULL
231,2,2015-04-09,121877,9256,232,530,Paid,2014-10-06,9256,NULL
233,1,2014-09-22,109433,9333,234,531,Paid,2014-10-06,0,NULL
231,2,2014-04-03,92843,9333,232,532,Paid,2014-10-06,9333,NULL
234,1,NULL,,0,235,533,Pending,2014-10-06,NULL,NULL
234,1,2014-01-03,90138,11424,235,534,Paid,2014-10-06,11424,NULL
234,2,NULL,,0,235,535,Pending,2014-10-06,NULL,NULL
234,2,2014-04-29,92957,9333,235,536,Paid,2014-10-06,9333,NULL
236,2,NULL,,0,237,537,Pending,2014-10-06,NULL,NULL
236,2,2014-03-14,92748,9333,237,538,Paid,2014-10-06,9333,NULL
238,2,2014-09-04,109357,9333,238,539,Paid,2014-10-06,9333,NULL
238,1,NULL,109357,9333,238,540,Paid,2014-10-06,9333,NULL
239,2,NULL,,0,240,541,Pending,2014-10-06,NULL,NULL
239,2,2013-11-26,89872,9333,240,542,Paid,2014-10-06,9333,NULL
240,2,NULL,,0,241,543,Pending,2014-10-06,NULL,NULL
240,2,2014-02-19,90350,9333,241,544,Paid,2014-10-06,9333,NULL
241,2,NULL,,0,242,545,Pending,2014-10-06,NULL,NULL
241,2,2013-03-14,74506,9333,242,546,Paid,2014-10-06,9333,NULL
242,1,NULL,,0,243,547,Pending,2014-10-06,NULL,NULL
242,1,2012-12-04,71279,11424,243,548,Paid,2014-10-06,11424,NULL
242,2,NULL,,0,243,549,Pending,2014-10-06,NULL,NULL
242,2,2013-04-05,74559,9333,243,550,Paid,2014-10-06,9333,NULL
244,1,NULL,,0,244,551,Pending,2014-10-06,NULL,NULL
244,1,2014-07-09,109087,11424,244,552,Paid,2014-10-06,11424,NULL
243,2,2014-09-24,109440,9333,245,553,Paid,2014-10-06,9333,NULL
247,2,NULL,,0,246,554,Pending,2014-10-06,9333,NULL
249,2,NULL,,0,248,555,Pending,2014-10-06,NULL,NULL
248,1,NULL,,0,249,556,Pending,2014-10-06,NULL,NULL
249,2,2013-05-22,37795,9333,248,557,Paid,2014-10-06,9333,NULL
248,1,2014-03-24,92802,11424,249,558,Paid,2014-10-06,11424,NULL
248,2,NULL,,0,249,559,Pending,2014-10-06,NULL,NULL
246,2,2014-08-06,109240,9333,247,560,Paid,2014-10-06,9333,NULL
248,2,2014-07-16,21391,9333,249,561,Paid,2014-10-06,9333,NULL
250,2,2014-09-29,109460,9333,250,562,Paid,2014-10-06,9333,NULL
251,1,NULL,,0,251,563,Pending,2014-10-06,3430,NULL
251,1,2012-01-25,37773,3430,251,564,Paid,2014-10-06,3430,NULL
251,2,NULL,,0,251,565,Pending,2014-10-06,9333,NULL
252,2,2014-09-12,109396,9333,252,566,Paid,2014-10-06,9333,NULL
251,2,2013-03-19,37794,9333,251,567,Paid,2014-10-06,9333,NULL
252,2,2014-09-12,109396,9333,252,568,Paid,2014-10-06,9333,NULL
253,2,NULL,,0,253,569,Pending,2014-10-06,9333,NULL
253,2,2014-06-24,108986,9333,253,570,Paid,2014-10-06,9333,NULL
255,2,2014-09-17,109412,9333,255,571,Paid,2014-10-06,9333,NULL
258,2,2014-09-22,109431,9333,257,572,Paid,2014-10-06,9333,NULL
257,1,NULL,,0,258,573,Pending,2014-10-06,2000,NULL
257,1,2011-05-12,47812,2000,258,574,Paid,2014-10-06,2000,NULL
259,2,2014-09-25,109454,9333,259,575,Paid,2014-10-06,9333,NULL
260,1,NULL,,0,260,576,Pending,2014-10-06,11424,NULL
260,1,2014-06-04,93081,11424,260,577,Paid,2014-10-06,11424,NULL
261,2,2014-10-13,109503,9333,261,578,Paid,2014-10-06,9333,NULL
263,1,NULL,,0,263,579,Pending,2014-10-06,11424,NULL
263,1,2014-10-02,109481,11424,263,580,Paid,2014-10-06,11424,NULL
264,1,NULL,,0,265,581,Pending,2014-10-06,11424,NULL
265,2,NULL,,0,264,582,Pending,2014-10-06,9333,NULL
264,1,2014-02-25,92623,11424,265,583,Paid,2014-10-06,11424,NULL
265,2,2013-12-20,90044,9333,264,584,Paid,2014-10-06,9333,NULL
264,2,NULL,,0,265,585,Pending,2014-10-06,9333,NULL
266,2,NULL,,0,266,586,Pending,2014-10-06,9333,NULL
262,2,2014-09-16,109406,9333,267,587,Paid,2014-10-06,9333,NULL
267,1,NULL,,0,268,588,Pending,2014-10-06,4284,NULL
268,1,NULL,,0,269,589,Pending,2014-10-06,11424,NULL
268,1,2012-06-06,10293,11424,269,590,Paid,2014-10-06,11424,NULL
269,2,2014-09-15,109397,9333,270,591,Paid,2014-10-06,9333,NULL
270,1,NULL,,0,271,592,Pending,2014-10-06,11424,NULL
270,1,2013-01-24,74327,11424,271,593,Paid,2014-10-06,11424,NULL
270,2,NULL,,0,271,594,Pending,2014-10-06,9333,NULL
271,2,NULL,,0,272,595,Pending,2014-10-06,9333,NULL
272,2,2014-09-16,109403,9333,273,596,Paid,2014-10-06,9333,NULL
271,2,2014-06-27,108997,9333,272,597,Paid,2014-10-06,9333,NULL
273,1,NULL,,0,274,598,Pending,2014-10-06,5768,NULL
273,1,2010-01-07,31329,5768,274,599,Paid,2014-10-06,5768,NULL
273,2,NULL,,0,274,600,Pending,2014-10-06,9424.5,NULL
273,2,2010-02-09,4658,9424.5,274,601,Paid,2014-10-06,9424.5,NULL
274,2,NULL,,0,275,602,Pending,2014-10-06,9333,NULL
274,2,2014-02-06,90291,9333,275,603,Paid,2014-10-06,9333,NULL
275,2,NULL,,0,276,604,Pending,2014-10-06,9333,NULL
275,2,2014-07-28,109205,9333,276,605,Paid,2014-10-06,9333,NULL
276,2,2014-08-14,109288,9333,277,606,Paid,2014-10-06,9333,NULL
277,2,NULL,,0,278,607,Pending,2014-10-06,9424.5,NULL
277,2,2010-03-01,31399,9424.5,278,608,Paid,2014-10-06,9424.5,NULL
278,2,NULL,,0,279,609,Pending,2014-10-06,9333,NULL
278,2,2014-02-11,90298,9333,279,610,Paid,2014-10-06,9333,NULL
279,1,NULL,,0,280,611,Pending,2014-10-06,4284,NULL
279,1,2011-03-28,10969,4284,280,612,Paid,2014-10-06,4284,NULL
279,2,NULL,,0,280,613,Pending,2014-10-06,9333,NULL
279,2,2011-09-12,10192,9333,280,614,Paid,2014-10-06,9333,NULL
275,2,2014-02-28,92636,9333,276,615,Paid,2014-10-06,9333,NULL
280,2,2014-05-19,93018,9333,281,616,Paid,2014-10-06,9333,NULL
281,1,NULL,,0,282,617,Pending,2014-10-06,3424.2,NULL
281,1,2012-11-12,68537,424.2,282,618,Paid,2014-10-06,3424.2,NULL
281,2,NULL,,0,282,619,Pending,2014-10-06,9333,NULL
281,2,2013-01-04,71419,9333,282,620,Paid,2014-10-06,9333,NULL
283,2,NULL,,0,284,621,Pending,2014-10-07,9333,NULL
283,2,2013-12-11,90013,9333,284,622,Paid,2014-10-07,9333,NULL
284,2,NULL,,0,285,623,Pending,2014-10-07,9333,NULL
284,2,2014-07-14,109103,9333,285,624,Paid,2014-10-07,9333,NULL
287,2,NULL,,0,286,625,Pending,2014-10-07,9333,NULL
287,2,2014-06-11,93156,9333,286,626,Paid,2014-10-07,9333,NULL
286,2,2014-02-28,92642,9333,287,627,Paid,2014-10-07,9333,NULL
285,2,NULL,,0,288,628,Pending,2014-10-07,9333,NULL
285,2,2014-01-10,90180,9333,288,629,Paid,2014-10-07,9333,NULL
288,2,NULL,,0,289,630,Pending,2014-10-07,9333,NULL
288,2,2014-07-10,109095,9333,289,631,Paid,2014-10-07,9333,NULL
289,2,NULL,,0,290,632,Pending,2014-10-07,9333,NULL
289,2,2014-07-14,109110,9333,290,633,Paid,2014-10-07,9333,NULL
290,2,NULL,,0,291,634,Pending,2014-10-07,9333,NULL
291,2,NULL,,0,292,635,Pending,2014-10-07,9333,NULL
290,2,2015-01-23,115856,9256,291,636,Paid,2014-10-07,9256,NULL
291,2,2014-03-06,92670,9333,292,637,Paid,2014-10-07,9333,NULL
292,2,NULL,,0,293,638,Pending,2014-10-07,9333,NULL
292,2,2014-07-28,109206,9333,293,639,Paid,2014-10-07,9333,NULL
293,2,2014-06-17,93186,9335,294,640,Paid,2014-10-07,9333,NULL
294,2,NULL,,0,295,641,Pending,2014-10-07,9333,NULL
295,2,NULL,,0,296,642,Pending,2014-10-07,9333,NULL
294,2,2014-05-20,93025,9333,295,643,Paid,2014-10-07,9333,NULL
295,2,2014-06-09,93094,9333,296,644,Paid,2014-10-07,9333,NULL
297,2,NULL,,0,298,645,Pending,2014-10-07,9333,NULL
296,2,2014-03-17,92755,8415,297,646,Paid,2014-10-07,9333,NULL
297,2,2014-01-28,90265,9333,298,647,Paid,2014-10-07,9333,NULL
298,2,NULL,,0,299,648,Pending,2014-10-07,9333,NULL
298,2,2013-10-22,84915,9333,299,649,Paid,2014-10-07,9333,NULL
299,2,NULL,,0,300,650,Pending,2014-10-07,9333,NULL
299,2,2014-03-18,92765,9333,300,651,Paid,2014-10-07,9333,NULL
302,2,NULL,,0,302,652,Pending,2014-10-07,9333,NULL
301,1,NULL,,0,303,653,Pending,2014-10-07,4284,NULL
302,2,2014-10-28,109204,9333,302,654,Paid,2014-10-07,9333,NULL
303,1,NULL,,0,304,655,Pending,2014-10-07,5750,NULL
301,1,2014-03-24,92802,4284,303,656,Paid,2014-10-07,4284,NULL
301,2,NULL,,0,303,657,Pending,2014-10-07,9333,NULL
301,2,2014-05-13,93004,9333,303,658,Paid,2014-10-07,9333,NULL
303,1,2010-04-21,33161,5750,304,659,Paid,2014-10-07,5750,NULL
303,2,NULL,,0,304,660,Pending,2014-10-07,9333,NULL
303,2,2014-05-23,93051,9333,304,661,Paid,2014-10-07,9333,NULL
307,2,NULL,,0,305,662,Pending,2014-10-07,9333,NULL
307,2,2014-02-28,92637,9333,305,663,Paid,2014-10-07,9333,NULL
304,2,2014-08-22,109310,9333,306,664,Paid,2014-10-07,9333,NULL
308,1,NULL,,0,308,665,Pending,2014-10-07,5712,NULL
306,2,NULL,,0,307,666,Pending,2014-10-07,9333,NULL
308,1,2014-06-06,93091,5712,308,667,Paid,2014-10-07,5712,NULL
306,2,2014-07-22,21483,9333,307,668,Paid,2014-10-07,9333,NULL
309,2,2014-08-08,109256,9333,309,669,Paid,2014-10-07,9333,NULL
305,1,NULL,,0,310,670,Pending,2014-10-07,11536,NULL
305,1,2011-01-18,10038,11536,310,671,Paid,2014-10-07,11536,NULL
305,2,NULL,,0,310,672,Pending,2014-10-07,9333,NULL
310,1,NULL,,0,311,673,Pending,2014-10-07,3427.2,NULL
310,1,2014-07-14,109113,3427.2,311,674,Paid,2014-10-07,3427.2,NULL
305,2,2014-03-05,92664,9333,310,675,Paid,2014-10-07,9333,NULL
311,2,NULL,,0,313,676,Pending,2014-10-07,9333,NULL
311,2,2014-05-21,93033,9333,313,677,Paid,2014-10-07,9333,NULL
313,2,NULL,,0,314,678,Pending,2014-10-07,9333,NULL
313,2,2014-06-13,93192,9333,314,679,Paid,2014-10-07,9333,NULL
314,1,NULL,,0,315,680,Pending,2014-10-07,4284,NULL
314,1,2014-06-30,109001,4284,315,681,Paid,2014-10-07,4284,NULL
314,2,NULL,,0,315,682,Pending,2014-10-07,9333,NULL
316,2,NULL,,0,317,683,Pending,2014-10-07,9333,NULL
316,2,2014-08-25,109318,9333,317,684,Paid,2014-10-07,9333,NULL
319,1,NULL,,0,316,685,Pending,2014-10-07,3360,NULL
319,1,2009-03-12,27933,3360,316,686,Paid,2014-10-07,3360,NULL
319,2,NULL,,0,316,687,Pending,2014-10-07,9333,NULL
319,2,2014-07-09,109088,9333,316,688,Paid,2014-10-07,9333,NULL
322,2,NULL,,0,319,689,Pending,2014-10-07,9333,NULL
324,2,NULL,,0,321,690,Pending,2014-10-07,9333,NULL
324,2,2014-10-03,109486,9333,321,691,Paid,2014-10-07,9333,NULL
325,1,NULL,,0,322,692,Pending,2014-10-07,11424,NULL
325,1,2014-07-03,109024,11424,322,693,Paid,2014-10-07,11424,NULL
325,2,NULL,,0,322,694,Pending,2014-10-07,9333,NULL
325,2,2014-05-23,93054,9333,322,695,Paid,2014-10-07,9333,NULL
328,2,NULL,,0,325,696,Pending,2014-10-07,9333,NULL
328,2,2014-09-18,109424,9333,325,697,Paid,2014-10-07,9333,NULL
329,2,2015-04-20,121889,9256.5,326,698,Paid,2014-10-07,9256.5,NULL
329,1,2014-09-04,109355,3427,326,699,Paid,2014-10-07,3427,NULL
330,2,NULL,,0,327,700,Pending,2014-10-07,NULL,NULL
330,2,2014-09-25,109451,9333,327,701,Paid,2014-10-07,9333,NULL
331,2,2014-12-12,115881,9333,329,702,Paid,2014-10-07,9333,NULL
331,1,2014-09-22,109432,3430,329,703,Paid,2014-10-07,3430,NULL
334,1,NULL,,0,330,704,Pending,2014-10-07,3427.2,NULL
334,1,2014-03-20,92794,3427.2,330,705,Paid,2014-10-07,3427.2,NULL
334,2,NULL,,0,330,706,Pending,2014-10-07,9333,NULL
335,2,2015-01-26,115866,9336,331,707,Paid,2014-10-07,9333,NULL
335,2,2014-01-03,90131,9333,331,708,Paid,2014-10-07,9333,NULL
336,1,NULL,,0,332,709,Pending,2014-10-07,4284,NULL
335,2,2014-01-03,90131,9333,331,710,Paid,2014-10-07,9333,NULL
336,1,2014-08-26,109321,4284,332,711,Paid,2014-10-07,4284,NULL
339,2,NULL,,0,336,712,Pending,2014-10-07,9333,NULL
339,2,2014-07-18,109171,9333,336,713,Paid,2014-10-07,9333,NULL
342,2,NULL,,0,338,714,Pending,2014-10-07,9333,NULL
342,2,2014-02-24,92614,9333,338,715,Paid,2014-10-07,9333,NULL
343,2,2015-04-23,121310,9256.5,339,716,Paid,2014-10-07,9256.5,NULL
343,1,2014-08-04,109234,11424,339,717,Paid,2014-10-07,11424,NULL
345,2,2013-11-29,89897,9333,341,718,Paid,2014-10-07,9333,NULL
345,2,NULL,,0,341,719,Pending,2014-10-07,9333,NULL
346,2,NULL,,0,342,720,Pending,2014-10-07,9333,NULL
347,2,NULL,,0,343,721,Pending,2014-10-07,NULL,NULL
347,2,2014-05-21,93032,9333,343,722,Paid,2014-10-07,9333,NULL
347,1,NULL,,0,343,723,Pending,2014-10-07,NULL,NULL
347,1,2014-06-23,108977,4284,343,724,Paid,2014-10-07,4284,NULL
332,1,NULL,,0,346,725,Pending,2014-10-07,3427,NULL
332,1,2011-06-21,47905,3427,346,726,Paid,2014-10-07,3427,NULL
332,2,NULL,,0,346,727,Pending,2014-10-07,9333,NULL
332,2,2011-07-08,48022,9333,346,728,Paid,2014-10-07,9333,NULL
349,2,NULL,,0,347,729,Pending,2014-10-07,NULL,NULL
349,2,2015-01-28,115685,9256,347,730,Paid,2014-10-07,9256,NULL
346,2,NULL,,0,345,731,Pending,2014-10-07,9333,NULL
346,1,NULL,,0,345,732,Pending,2014-10-07,4284,NULL
346,1,2014-08-12,109275,4284,345,733,Paid,2014-10-07,4284,NULL
351,2,NULL,,0,349,734,Pending,2014-10-07,NULL,NULL
351,2,2014-05-26,93056,9333,349,735,Paid,2014-10-07,9333,NULL
352,1,NULL,,0,350,736,Pending,2014-10-07,NULL,NULL
352,1,2014-08-11,109267,4284,350,737,Paid,2014-10-07,4284,NULL
353,2,NULL,,0,351,738,Pending,2014-10-07,NULL,NULL
353,2,2014-03-18,92776,9333,351,739,Paid,2014-10-07,9333,NULL
1,2,NULL,,4000,1,740,Paid,2014-10-07,9333,NULL
357,1,NULL,,0,354,741,Pending,2014-10-07,11424,NULL
357,1,2013-10-10,84873,11424,354,742,Paid,2014-10-07,11424,NULL
358,2,NULL,,0,355,743,Pending,2014-10-07,9333,NULL
359,2,NULL,,0,356,744,Pending,2014-10-07,NULL,NULL
359,2,2013-10-28,84937,9333,356,745,Paid,2014-10-07,9333,NULL
356,1,NULL,,0,352,746,Pending,2014-10-07,NULL,NULL
356,2,2014-05-20,93022,9333,352,747,Paid,2014-10-07,9333,NULL
360,2,NULL,,0,358,748,Pending,2014-10-07,9333,NULL
361,2,NULL,,0,359,749,Pending,2014-10-07,NULL,NULL
361,2,2013-12-27,90111,9333,359,750,Paid,2014-10-07,9333,NULL
363,1,NULL,,0,360,751,Pending,2014-10-07,NULL,NULL
363,2,2013-11-12,90012,9333,360,752,Paid,2014-10-07,9333,NULL
364,1,NULL,,0,362,753,Pending,2014-10-08,NULL,NULL
364,1,2013-01-28,74330,11424,362,754,Paid,2014-10-08,11424,NULL
364,2,NULL,,0,362,755,Pending,2014-10-08,NULL,NULL
364,2,2014-01-22,90220,9333,362,756,Paid,2014-10-08,9333,NULL
366,1,NULL,,0,364,757,Pending,2014-10-08,NULL,NULL
366,1,2014-05-28,71673,11424,364,758,Paid,2014-10-08,11424,NULL
366,2,NULL,,0,364,759,Pending,2014-10-08,NULL,NULL
366,2,2014-01-10,90181,9333,364,760,Paid,2014-10-08,9333,NULL
365,2,NULL,,0,363,761,Pending,2014-10-08,NULL,NULL
